BJD - 2454833, Corrected Flux
2073.646397003, 1.011045024,
2073.666828866, 1.011749512,
2073.687260629, 1.012863856,
2073.748556215, 1.013888648,
2073.768988176, 1.015649255,
2073.789420037, 1.014583504,
2073.809851798, 1.014032699,
2073.830283759, 1.014473322,
2073.850715619, 1.014259415,
2073.871147579, 1.013206538,
2073.891579338, 1.013731342,
2073.912011197, 1.013596695,
2073.932443156, 1.013076858,
2074.014170489, 1.012915456,
2074.034602346, 1.013200835,
2074.055034303, 1.012296395,
2074.095897916, 1.012108053,
2074.116329872, 1.011921438,
2074.136761628, 1.011286236,
2074.157193483, 1.011475614,
2074.177625439, 1.010878988,
2074.238921002, 1.010828452,
2074.259352756, 1.010738873,
2074.279784609, 1.011019734,
2074.300216563, 1.009967606,
2074.320648316, 1.009393076,
2074.341080268, 1.009257408,
2074.361512120, 1.008386595,
2074.381943873, 1.007299873,
2074.402375824, 1.007610484,
2074.422807675, 1.007538804,
2074.463671377, 1.006878195,
2074.484103228, 1.006495457,
2074.504535078, 1.006351157,
2074.524966928, 1.005739563,
2074.545398777, 1.005664442,
2074.565830626, 1.004710047,
2074.586262575, 1.004454473,
2074.606694324, 1.004381876,
2074.627126172, 1.004817520,
2074.647558120, 1.004081482,
2074.667989868, 1.003345795,
2074.708853662, 1.002325946,
2074.729285409, 1.002168672,
2074.749717355, 1.001531271,
2074.770149201, 1.001935656,
2074.790580947, 1.001632422,
2074.811012893, 1.000592200,
2074.831444738, 1.000969657,
2074.851876483, 1.000161817,
2074.872308427, 0.999492463,
2074.892740172, 0.999187361,
2074.913172015, 0.998486655,
2074.954035703, 0.998322002,
2074.974467546, 0.998739285,
2074.994899488, 0.998728121,
2075.015331331, 0.997629811,
2075.035763073, 0.996973612,
2075.056195015, 0.997145683,
2075.076626856, 0.996699189,
2075.097058597, 0.996122494,
2075.137922379, 0.994995308,
2075.158354319, 0.994341044,
2075.178786059, 0.994701530,
2075.199217899, 0.994914775,
2075.219649838, 0.994230139,
2075.240081577, 0.993865186,
2075.260513416, 0.993567502,
2075.280945354, 0.993415000,
2075.301377093, 0.994496311,
2075.321808931, 0.994226172,
2075.342240868, 0.992024350,
2075.362672605, 0.991155541,
2075.383104442, 0.993446521,
2075.403536379, 0.993471857,
2075.464831887, 0.992704477,
2075.485263723, 0.992564050,
2075.505695458, 0.992277799,
2075.526127392, 0.991919403,
2075.546559227, 0.991831134,
2075.566991061, 0.991190758,
2075.587422895, 0.991443696,
2075.607854729, 0.990376022,
2075.628286562, 0.990721274,
2075.648718395, 0.990627733,
2075.710013892, 0.993408249,
2075.730445624, 0.992936849,
2075.750877556, 0.992419568,
2075.771309387, 0.992018074,
2075.791741118, 0.991561815,
2075.812173049, 0.991512707,
2075.832604879, 0.991192473,
2075.853036709, 0.990889853,
2075.873468539, 0.991696609,
2075.893900368, 0.990211394,
2075.955195855, 0.992946747,
2075.975627783, 0.991533421,
2075.996059611, 0.991157732,
2076.016491339, 0.991248633,
2076.036923266, 0.991237082,
2076.057355093, 0.991192380,
2076.077786820, 0.991008664,
2076.098218746, 0.991594583,
2076.118650573, 0.990787116,
2076.139082298, 0.990911950,
2076.159514224, 0.993026946,
2076.179946049, 0.991267038,
2076.200377774, 0.991631540,
2076.220809699, 0.991264463,
2076.241241523, 0.991543693,
2076.261673348, 0.991704012,
2076.282105171, 0.991828034,
2076.302536995, 0.991834818,
2076.322968818, 0.991642492,
2076.343400641, 0.991102403,
2076.363832464, 0.992100625,
2076.384264286, 0.992389193,
2076.425127930, 0.992457724,
2076.445559751, 0.991826599,
2076.465991573, 0.994930926,
2076.486423394, 0.989996801,
2076.506855314, 0.989715393,
2076.527287034, 0.989276002,
2076.547718854, 0.989846985,
2076.568150774, 0.989730201,
2076.588582494, 0.989983250,
2076.609014313, 0.990913540,
2076.629446232, 0.992109044,
2076.670309768, 0.992801090,
2076.690741686, 0.992725272,
2076.711173404, 0.992059157,
2076.731605221, 0.992746902,
2076.752037139, 0.993305099,
2076.772468855, 0.993403192,
2076.792900772, 0.992764850,
2076.813332588, 0.992401267,
2076.833764404, 0.992597184,
2076.854196220, 0.992866124,
2076.874628035, 0.992876870,
2076.915491765, 0.994545547,
2076.935923479, 0.993580840,
2076.956355294, 0.993402343,
2076.976787207, 0.993001687,
2076.997218921, 0.993555841,
2077.017650734, 0.993359983,
2077.038082547, 0.993388024,
2077.058514360, 0.993930309,
2077.078946173, 0.993067719,
2077.099377985, 0.993153473,
2077.119809797, 0.993185519,
2077.140241509, 0.992954711,
2077.160673420, 0.993391771,
2077.181105231, 0.993862430,
2077.201537142, 0.994226634,
2077.221968852, 0.994032368,
2077.242400662, 0.993588687,
2077.262832572, 0.991583923,
2077.283264282, 0.993041493,
2077.303696091, 0.995690148,
2077.324128001, 0.993858042,
2077.344559809, 0.993320730,
2077.364991518, 0.992168021,
2077.426286941, 0.993246681,
2077.446718849, 0.993012440,
2077.467150656, 0.992502866,
2077.487582363, 0.992158763,
2077.508014269, 0.991450307,
2077.528446075, 0.991484268,
2077.548877781, 0.992591534,
2077.569309687, 0.991835501,
2077.589741492, 0.990178681,
2077.610173397, 0.991846567,
2077.671468811, 0.991817617,
2077.691900515, 0.992125003,
2077.712332319, 0.991625322,
2077.732764222, 0.990886407,
2077.753195925, 0.990788697,
2077.773627728, 0.991015419,
2077.794059531, 0.993365182,
2077.814491433, 0.990664296,
2077.834923135, 0.990672260,
2077.855355037, 0.990771670,
2077.937082141, 0.991530400,
2077.957514041, 0.991190652,
2077.977945841, 0.991148035,
2077.998377541, 0.990701907,
2078.018809440, 0.991775951,
2078.039241239, 0.992005108,
2078.059672938, 0.992682235,
2078.080104837, 0.991862880,
2078.100536635, 0.991415019,
2078.161832029, 0.991432193,
2078.182263826, 0.991028506,
2078.202695623, 0.991294907,
2078.223127420, 0.990494614,
2078.243559216, 0.991231731,
2078.263991013, 0.996527086,
2078.325286499, 0.989119807,
2078.345718194, 0.988943216,
2078.366150089, 0.990782399,
2078.468308959, 0.992751501,
2078.488740852, 0.992744921,
2078.509172545, 0.992266947,
2078.570467922, 0.995639771,
2078.693058769, 0.995965919,
2078.713490459, 0.995263095,
2078.733922349, 0.995392786,
2078.795217717, 0.996524932,
2078.815649505, 0.998317344,
2078.897376758, 0.999057845,
2078.917808445, 1.001547866,
2078.938240232, 0.999751465,
2078.958672119, 0.999646877,
2078.979103806, 1.001540534,
2079.019967478, 1.000246182,
2079.040399164, 1.000844518,
2079.060830950, 1.002038018,
2079.081262835, 1.001595929,
2079.142558189, 1.005523358,
2079.203853541, 1.007794944,
2079.224285324, 1.007660334,
2079.244717108, 1.006558370,
2079.265148891, 1.005800645,
2079.285580573, 1.005511911,
2079.306012455, 1.006696072,
2079.346875919, 1.007058502,
2079.367307801, 1.007471242,
2079.428603144, 1.008420262,
2079.449034924, 1.008610435,
2079.469466605, 1.007814046,
2079.489898485, 1.009932112,
2079.510330264, 1.008921419,
2079.551193823, 1.009580924,
2079.571625602, 1.009396316,
2079.592057480, 1.009288809,
2079.612489159, 1.010111562,
2079.632920937, 1.009985985,
2079.653352815, 1.009603970,
2079.673784592, 1.010681459,
2079.694216270, 1.012222212,
2079.714648147, 1.011520712,
2079.735079923, 1.011313191,
2079.755511600, 1.021560938,
2079.775943476, 1.019062164,
2079.796375252, 1.017662806,
2079.816806928, 1.022302683,
2079.898534128, 1.015025965,
2079.918965903, 1.014184492,
2079.939397577, 1.013406635,
2079.959829451, 1.013834113,
2079.980261225, 1.013450846,
2080.000692998, 1.013030324,
2080.021124771, 1.014449468,
2080.041556544, 1.013377740,
2080.061988317, 1.013380315,
2080.123283633, 1.013205397,
2080.143715405, 1.013424361,
2080.164147176, 1.012851534,
2080.184579047, 1.012923026,
2080.205010718, 1.012877462,
2080.225442488, 1.013047419,
2080.245874359, 1.012583264,
2080.266306029, 1.012550275,
2080.286737799, 1.014505777,
2080.307169668, 1.011965617,
2080.368464975, 1.013521618,
2080.388896644, 1.014065950,
2080.409328512, 1.013631098,
2080.429760280, 1.013318777,
2080.450191948, 1.013007737,
2080.470623815, 1.012243378,
2080.491055582, 1.011573018,
2080.511487350, 1.010195962,
2080.531919116, 1.011714117,
2080.552350883, 1.010011914,
2080.572782649, 1.009591169,
2080.593214415, 1.009012670,
2080.613646180, 1.008858538,
2080.654509811, 1.007590886,
2080.674941476, 1.007341336,
2080.695373241, 1.006425039,
2080.715805005, 1.006456351,
2080.736236769, 1.005486726,
2080.756668434, 1.005989562,
2080.777100297, 1.006498284,
2080.797532061, 1.005094736,
2080.858827349, 1.005527086,
2080.879259212, 1.003534668,
2080.899690874, 1.003470371,
2080.920122636, 1.003444008,
2080.940554497, 1.003007230,
2080.960986159, 1.002554615,
2080.981417920, 1.003533864,
2081.001849781, 1.001515381,
2081.022281542, 1.000443104,
2081.042713202, 1.007855011,
2081.083576822, 1.000054154,
2081.104008482, 0.999688934,
2081.124440341, 0.998738437,
2081.144872101, 0.998313736,
2081.165303760, 0.998656343,
2081.185735618, 0.997639239,
2081.206167377, 0.996472692,
2081.226599235, 0.996848915,
2081.247030893, 0.996350258,
2081.267462650, 0.996223186,
2081.287894508, 0.996637355,
2081.349189779, 0.995957755,
2081.369621435, 0.995239476,
2081.390053191, 0.995243993,
2081.410484947, 0.994249796,
2081.430916703, 0.994887942,
2081.451348459, 0.994833173,
2081.471780214, 0.993565011,
2081.492211969, 0.993083249,
2081.512643724, 0.992488471,
2081.533075478, 0.991753231,
2081.573938986, 0.991902327,
2081.594370840, 0.991395641,
2081.614802494, 0.992394553,
2081.635234347, 0.989062783,
2081.655666100, 0.990191267,
2081.676097753, 0.990914568,
2081.696529605, 0.988358773,
2081.716961358, 0.990004858,
2081.737393010, 0.989353208,
2081.757824861, 0.992595001,
2081.778256613, 0.984756238,
2081.839551866, 0.990947176,
2081.859983617, 0.990072584,
2081.880415367, 0.989454622,
2081.900847117, 0.988079694,
2081.921278867, 0.987415603,
2081.941710617, 0.985368244,
2081.962142366, 0.985700028,
2081.982574116, 0.986206322,
2082.003005864, 0.986454898,
2082.023437613, 0.986269958,
2082.043869462, 0.986381430,
2082.064301210, 0.988429386,
2082.084732858, 0.988608998,
2082.105164705, 0.989094035,
2082.125596353, 0.988477928,
2082.146028100, 0.988919100,
2082.166459947, 0.988529904,
2082.186891594, 0.988372360,
2082.207323340, 0.987999407,
2082.227755187, 0.987797637,
2082.248186833, 0.987894043,
2082.268618578, 0.988454948,
2082.329913814, 0.989952769,
2082.350345659, 0.988559868,
2082.370777304, 0.988369416,
2082.391209048, 0.984562788,
2082.411640893, 0.983639510,
2082.432072636, 0.984120523,
2082.452504380, 0.983239516,
2082.472936124, 0.983399038,
2082.493367867, 0.983824251,
2082.513799710, 0.983882462,
2082.534231352, 0.983644193,
2082.575094937, 0.984253763,
2082.595526579, 0.984105243,
2082.615958321, 0.985029414,
2082.636390163, 0.985534570,
2082.656821804, 0.985685299,
2082.677253545, 0.985053970,
2082.697685386, 0.986287906,
2082.718117027, 0.985341992,
2082.738548767, 0.986160933,
2082.758980607, 0.984932059,
2082.820275826, 0.984693864,
2082.840707465, 0.984757643,
2082.861139304, 0.987208199,
2082.881571043, 0.985881586,
2082.902002682, 0.985259961,
2082.922434520, 0.984824378,
2082.942866258, 0.985720290,
2082.963297896, 0.985747662,
2082.983729734, 0.985448718,
2083.004161471, 0.985951952,
2083.024593108, 0.986114994,
2083.045024945, 0.986352103,
2083.065456682, 0.986512112,
2083.085888318, 0.986466099,
2083.106320155, 0.987252574,
2083.126751890, 0.986895152,
2083.147183526, 0.987711496,
2083.167615362, 0.987629316,
2083.188047097, 0.986714313,
2083.208478932, 0.986936407,
2083.228910567, 0.987718829,
2083.249342302, 0.988668703,
2083.310637504, 0.987252304,
2083.331069338, 0.987188932,
2083.351501071, 0.986893340,
2083.371932705, 0.987038486,
2083.392364538, 0.986851263,
2083.412796270, 0.987409529,
2083.433227903, 0.987204148,
2083.453659736, 0.987465105,
2083.474091468, 0.987754345,
2083.494523100, 0.988297571,
2083.514954931, 0.988562579,
2083.535386663, 0.988318912,
2083.555818494, 0.990037406,
