BJD - 2454833, Corrected Flux
2990.033565613, 0.996976162,
2990.053997963, 0.997009364,
2990.074430314, 0.996985768,
2990.094862663, 0.997002453,
2990.115295012, 0.997049870,
2990.135727361, 0.996967911,
2990.156159709, 0.997019922,
2990.176592155, 0.997030316,
2990.197024402, 0.997016303,
2990.237889194, 0.997177703,
2990.258321439, 0.997159555,
2990.278753783, 0.997207529,
2990.299186227, 0.997205742,
2990.319618470, 0.997285521,
2990.340050813, 0.997287509,
2990.360483255, 0.997068870,
2990.380915496, 0.997043982,
2990.401347837, 0.997100240,
2990.421780277, 0.997337327,
2990.442212517, 0.997422048,
2990.483077294, 0.997429563,
2990.503509632, 0.997517288,
2990.523941970, 0.997550576,
2990.544374307, 0.997605440,
2990.564806643, 0.997619383,
2990.585238978, 0.997652068,
2990.605671313, 0.997626952,
2990.626103648, 0.997670255,
2990.646536082, 0.997692684,
2990.666968315, 0.997691115,
2990.687400647, 0.997835370,
2990.707833079, 0.997827588,
2990.728265311, 0.997866180,
2990.748697642, 0.997898346,
2990.769130072, 0.997941955,
2990.789562302, 0.998033598,
2990.809994631, 0.998066869,
2990.830426960, 0.998116157,
2990.850859288, 0.998162334,
2990.871291615, 0.998238292,
2990.891723942, 0.998256046,
2990.912156269, 0.998212543,
2990.932588594, 0.998330592,
2990.973453244, 0.998237433,
2990.993885568, 0.998228004,
2991.014317992, 0.998301241,
2991.034750214, 0.998336978,
2991.055182536, 0.998424068,
2991.075614958, 0.998407381,
2991.096047179, 0.998501599,
2991.116479500, 0.998483036,
2991.136911920, 0.998491297,
2991.157344139, 0.998642971,
2991.177776458, 0.998613548,
2991.218641094, 0.998714689,
2991.239073410, 0.998754401,
2991.259505827, 0.998714898,
2991.279938043, 0.998820375,
2991.300370358, 0.998867632,
2991.320802773, 0.998949434,
2991.341235087, 0.998892769,
2991.361667301, 0.998922277,
2991.382099714, 0.998938684,
2991.402532026, 0.998945343,
2991.422964338, 0.999026178,
2991.463828960, 0.999197432,
2991.484261370, 0.999165852,
2991.504693580, 0.999188784,
2991.525125889, 0.999138836,
2991.545558197, 0.999230710,
2991.565990505, 0.999317659,
2991.586422812, 0.999324461,
2991.606855119, 0.999398983,
2991.627287425, 0.999424954,
2991.647719631, 0.999436194,
2991.668152036, 0.999600736,
2991.688584340, 0.999507399,
2991.709016644, 0.999536563,
2991.729448947, 0.999550011,
2991.749881250, 0.999565908,
2991.770313552, 0.999670783,
2991.811178155, 0.999727935,
2991.831610455, 0.999838714,
2991.852042855, 0.999905378,
2991.872475054, 0.999935457,
2991.892907353, 0.999955410,
2991.913339751, 0.999984866,
2991.954204246, 1.000026013,
2991.974636642, 1.000064560,
2991.995068838, 1.000179153,
2992.015501133, 1.000135254,
2992.035933528, 1.000174519,
2992.056365722, 1.000249380,
2992.076798016, 1.000267193,
2992.097230409, 1.000290562,
2992.117662601, 1.000313926,
2992.138094893, 1.000376982,
2992.158527284, 1.000289887,
2992.178959575, 1.000446291,
2992.199391765, 1.000509877,
2992.219824155, 1.000538852,
2992.240256443, 1.000525764,
2992.260688632, 1.000695969,
2992.281121020, 1.000682489,
2992.301553307, 1.000713214,
2992.321985494, 1.001268327,
2992.342417880, 1.000690246,
2992.362850166, 1.000831766,
2992.383282351, 1.000873615,
2992.403714735, 1.001014363,
2992.444579202, 1.001035987,
2992.465011586, 1.001010985,
2992.485443768, 1.001048619,
2992.505876049, 1.001104012,
2992.526308430, 1.001110109,
2992.546740711, 1.001178185,
2992.567172891, 1.001150497,
2992.587605270, 1.001019699,
2992.608037549, 1.001012173,
2992.628469728, 1.001080133,
2992.648902105, 1.001244941,
2992.669334382, 1.001392892,
2992.689766759, 1.001385619,
2992.710198935, 1.001541305,
2992.730631211, 1.001495108,
2992.751063585, 1.001594847,
2992.771495760, 1.001733316,
2992.791928033, 1.001746843,
2992.812360407, 1.001799773,
2992.832792579, 1.001790031,
2992.853224852, 1.001887172,
2992.873657223, 1.001946157,
2992.894089394, 1.002037763,
2992.934954034, 1.001922234,
2992.955386203, 1.001971230,
2992.975818472, 1.002033910,
2992.996250840, 1.002135921,
2993.016683108, 1.002127824,
2993.037115275, 1.002207720,
2993.057547641, 1.002217567,
2993.077979907, 1.002235759,
2993.098412072, 1.002321603,
2993.118844437, 1.002315154,
2993.139276601, 1.002370869,
2993.159708865, 1.002394698,
2993.180141228, 1.002483740,
2993.200573391, 1.002528379,
2993.221005653, 1.002517001,
2993.241438014, 1.002557731,
2993.261870175, 1.002565137,
2993.282302435, 1.002667933,
2993.302734795, 1.002694488,
2993.323166955, 1.002731352,
2993.364031571, 1.002775199,
2993.384463829, 1.002815915,
2993.425328342, 1.002978603,
2993.445760598, 1.002961476,
2993.466192753, 1.003059132,
2993.486625108, 1.003058134,
2993.507057362, 1.003079388,
2993.527489516, 1.003110835,
2993.547921869, 1.003137586,
2993.568354121, 1.003201221,
2993.588786273, 1.003193106,
2993.609218625, 1.003266520,
2993.629650876, 1.003238931,
2993.670515376, 1.003398194,
2993.690947625, 1.003438955,
2993.711379874, 1.003512518,
2993.731812122, 1.003499342,
2993.752244369, 1.003471875,
2993.772676616, 1.003492399,
2993.793108863, 1.003589779,
2993.813541108, 1.003530212,
2993.833973354, 1.003613011,
2993.854405698, 1.003588551,
2993.874837843, 1.003590178,
2993.895270186, 1.003641739,
2993.915702329, 1.003597074,
2993.936134572, 1.003667359,
2993.956566914, 1.003647679,
2993.976999056, 1.003640538,
2993.997431296, 1.003631377,
2994.017863637, 1.003643365,
2994.038295777, 1.003710440,
2994.058728016, 1.003673245,
2994.079160354, 1.003737709,
2994.099592493, 1.003712927,
2994.120024730, 1.003744713,
2994.140457067, 1.003797990,
2994.160889204, 1.003860521,
2994.181321440, 1.003865916,
2994.201753775, 1.003852318,
2994.222186010, 1.003843706,
2994.242618144, 1.003844992,
2994.263050478, 1.003913832,
2994.283482711, 1.003921563,
2994.303914844, 1.003856760,
2994.324347176, 1.003888223,
2994.344779407, 1.003929807,
2994.365211538, 1.003974600,
2994.406076099, 1.003925200,
2994.426508228, 1.003952630,
2994.446940557, 1.003971226,
2994.467372785, 1.003988011,
2994.487804913, 1.003956933,
2994.508237240, 1.003993386,
2994.528669467, 1.004077879,
2994.549101693, 1.004019371,
2994.569533918, 1.004006631,
2994.589966144, 1.004044912,
2994.610398368, 1.004015102,
2994.630830591, 1.004051134,
2994.651262815, 1.004048752,
2994.671694938, 1.004056907,
2994.692127260, 1.004060714,
2994.712559482, 1.004144418,
2994.732991603, 1.004085856,
2994.753423924, 1.004081629,
2994.773856143, 1.004122160,
2994.794288263, 1.004107974,
2994.814720582, 1.003851367,
2994.835152800, 1.003997805,
2994.855584918, 1.003814974,
2994.876017236, 1.003989936,
2994.896449453, 1.004056754,
2994.916881569, 1.004017872,
2994.937313884, 1.004028141,
2994.957746100, 1.004040356,
2994.978178315, 1.004049556,
2994.998610528, 1.004002652,
2995.019042742, 1.004040627,
2995.039474955, 1.003975732,
2995.059907268, 1.004004136,
2995.080339380, 1.003967201,
2995.100771591, 1.003958206,
2995.121203902, 1.003903869,
2995.141636012, 1.003961360,
2995.162068222, 1.003911541,
2995.182500531, 1.003916154,
2995.202932640, 1.003861863,
2995.223364848, 1.003820752,
2995.243797155, 1.003845522,
2995.264229263, 1.003861422,
2995.284661569, 1.003905148,
2995.305093775, 1.003833492,
2995.325525881, 1.003750982,
2995.386822494, 1.003843033,
2995.407254797, 1.003785512,
2995.427687000, 1.003818765,
2995.448119102, 1.003801723,
2995.468551404, 1.003770196,
2995.488983605, 1.003821418,
2995.509415705, 1.003779317,
2995.529848006, 1.003675632,
2995.550280205, 1.003733027,
2995.570712304, 1.003766548,
2995.591144603, 1.003781191,
2995.611576800, 1.003709737,
2995.632008898, 1.003721150,
2995.652441195, 1.003759517,
2995.672873391, 1.003698182,
2995.693305487, 1.003651208,
2995.713737782, 1.003600483,
2995.734169977, 1.003574052,
2995.754602071, 1.003566740,
2995.775034364, 1.003501262,
2995.795466558, 1.003467911,
2995.815898750, 1.003439114,
2995.836330942, 1.003409317,
2995.856763134, 1.003441475,
2995.877195325, 1.003373115,
2995.897627615, 1.003374018,
2995.918059705, 1.003324644,
2995.938491894, 1.003266208,
2995.958924183, 1.003269191,
2995.979356271, 1.003235973,
2995.999788459, 1.003227930,
2996.020220747, 1.003227574,
2996.040652833, 1.003122303,
2996.061085019, 1.003155154,
2996.081517305, 1.003125718,
2996.101949390, 1.003056322,
2996.122381575, 1.003023515,
2996.142813758, 1.003096978,
2996.163245942, 1.002987396,
2996.183678125, 1.002947957,
2996.204110307, 1.002972559,
2996.224542489, 1.002946421,
2996.244974671, 1.002940456,
2996.265406952, 1.002981237,
2996.285839032, 1.002876470,
2996.306271212, 1.002895609,
2996.326703491, 1.002881114,
2996.347135570, 1.002877874,
2996.367567748, 1.002798456,
2996.388000025, 1.002740346,
2996.408432103, 1.002757970,
2996.428864279, 1.002737656,
2996.449296555, 1.002758590,
2996.469728631, 1.002699974,
2996.490160906, 1.002661156,
2996.510593081, 1.002580694,
2996.531025155, 1.002543049,
2996.551457428, 1.002561525,
2996.571889601, 1.002485108,
2996.592321673, 1.002469091,
2996.612753945, 1.002436771,
2996.633186117, 1.002414139,
2996.653618288, 1.002365990,
2996.674050457, 1.002369552,
2996.694482627, 1.002285820,
2996.714914796, 1.002322723,
2996.735347065, 1.002279381,
2996.755779134, 1.002234968,
2996.776211301, 1.002196933,
2996.796643568, 1.002119439,
2996.817075635, 1.002159651,
2996.837507801, 1.002131064,
2996.857940067, 1.002058548,
2996.878372132, 1.002055026,
2996.898804296, 1.001956250,
2996.919236460, 1.002019502,
2996.939668624, 1.001944308,
2996.960100787, 1.001897927,
2996.980532949, 1.001896304,
2997.000965111, 1.001814509,
2997.021397272, 1.001770179,
2997.041829433, 1.001566474,
2997.062261593, 1.001434096,
2997.082693753, 1.001446346,
2997.103126012, 1.001615227,
2997.123558071, 1.001634797,
2997.143990230, 1.001683238,
2997.164422487, 1.001574072,
2997.184854544, 1.001589135,
2997.205286701, 1.001516486,
2997.225718957, 1.001454628,
2997.246151013, 1.001432894,
2997.266583168, 1.001441723,
2997.287015422, 1.001373244,
2997.307447476, 1.001351809,
2997.348311883, 1.001432243,
2997.368743936, 1.001333590,
2997.389176088, 1.001342642,
2997.409608339, 1.001275620,
2997.430040390, 1.001287622,
2997.450472540, 1.001235258,
2997.470904790, 1.001200768,
2997.491336940, 1.001249632,
2997.511768989, 1.001162437,
2997.532201237, 1.001160591,
2997.552633385, 1.001086225,
2997.573065432, 1.001126146,
2997.593497679, 1.001049539,
2997.613929825, 1.001022577,
2997.634361971, 1.001025187,
2997.654794116, 1.001051819,
2997.675226261, 1.000988328,
2997.695658406, 1.000982320,
2997.716090549, 1.000969856,
2997.736522692, 1.000923768,
2997.756954835, 1.000838418,
2997.777386977, 1.000844438,
2997.797819019, 1.000798568,
2997.818251260, 1.000830320,
2997.838683401, 1.000725595,
2997.859115541, 1.000693125,
2997.879547680, 1.000678696,
2997.899979819, 1.000626783,
2997.920411958, 1.000629101,
2997.940844196, 1.000547397,
2997.961276233, 1.000577813,
2997.981708370, 1.000529442,
2998.002140607, 1.000439887,
2998.022572643, 1.000441726,
2998.043004778, 1.000430375,
2998.063437013, 1.000347109,
2998.083869048, 1.000329500,
2998.104301182, 1.000246761,
2998.124733415, 1.000261350,
2998.145165448, 1.000188131,
2998.165597580, 1.000125785,
2998.186029812, 1.000151777,
2998.206461844, 1.000103408,
2998.226893975, 1.000051590,
2998.247326205, 0.999974589,
2998.267758235, 1.000009892,
2998.288190364, 0.999850606,
2998.308622593, 0.999842231,
2998.329054721, 0.999811027,
2998.349486749, 0.999803345,
2998.369918976, 0.999756063,
2998.390351103, 0.999702791,
2998.410783129, 0.999674125,
2998.431215355, 0.999609389,
2998.451647480, 0.999603394,
2998.472079505, 0.999569095,
2998.492511729, 0.999453070,
2998.512943753, 0.999430478,
2998.533375876, 0.999392893,
2998.553808099, 0.999407631,
2998.574240121, 0.999334651,
2998.594672243, 0.999298568,
2998.615104464, 0.999233905,
2998.635536485, 0.999169682,
2998.655968605, 0.999132306,
2998.676400824, 0.999088495,
2998.696832944, 0.999089935,
2998.717265062, 0.999065182,
2998.737697181, 0.999047823,
2998.758129298, 0.999036869,
2998.778561515, 0.998936458,
2998.819425648, 0.998845655,
2998.839857864, 0.998787526,
2998.860289879, 0.998712695,
2998.880721994, 0.998700236,
2998.901154208, 0.998633374,
2998.921586221, 0.998595143,
2998.942018334, 0.998538928,
2998.962450547, 0.998478139,
2998.982882559, 0.998390296,
2999.003314671, 0.998398274,
2999.023746882, 0.998313080,
2999.044178892, 0.998271684,
2999.064611003, 0.998270021,
2999.085043212, 0.998138927,
2999.105475221, 0.998070564,
2999.125907329, 0.998058872,
2999.146339538, 0.997971023,
2999.166771646, 0.997943125,
2999.187203653, 0.997957231,
2999.207635859, 0.997786035,
2999.228067865, 0.997853497,
2999.248499971, 0.997642544,
2999.268932176, 0.997471197,
2999.309796284, 0.997358556,
2999.330228488, 0.997556852,
2999.350660491, 0.997556276,
2999.371092594, 0.997511452,
2999.391524796, 0.997395799,
2999.411956797, 0.997354801,
2999.432388898, 0.997339165,
2999.452821099, 0.997302262,
2999.473253099, 0.997224049,
2999.493685198, 0.997176466,
2999.514117398, 0.997115478,
2999.534549496, 0.997056059,
2999.554981494, 0.997059358,
2999.575413692, 0.996976217,
2999.595845789, 0.996976668,
2999.616277786, 0.996911263,
2999.636709981, 0.996835414,
2999.657142077, 0.996795540,
2999.677574072, 0.996845453,
2999.698006267, 0.996712839,
2999.718438361, 0.996732479,
2999.738870355, 0.996645298,
2999.759302548, 0.996599454,
2999.779734640, 0.996468674,
2999.800166732, 0.996403147,
2999.881895096, 0.996255615,
2999.902327186, 0.996200856,
2999.922759274, 0.996158455,
2999.943191363, 0.996207303,
2999.963623451, 0.996068739,
2999.984055539, 0.996019040,
3000.004487626, 0.995961268,
3000.024919713, 0.995976616,
3000.045351899, 0.995902691,
3000.065783885, 0.995840245,
3000.086215970, 0.995825554,
3000.106648155, 0.995770813,
3000.127080139, 0.995748978,
3000.147512223, 0.995762733,
3000.167944406, 0.995699687,
3000.188376389, 0.995619677,
3000.208808471, 0.995587667,
3000.229240653, 0.995651687,
3000.249672634, 0.995597877,
3000.290536895, 0.995401556,
3000.310968875, 0.995373698,
3000.331400954, 0.995334611,
3000.351833133, 0.995311724,
3000.372265211, 0.995255260,
3000.392697189, 0.995267507,
3000.413129367, 0.995286954,
3000.433561444, 0.995159159,
3000.453993420, 0.995182451,
3000.474425596, 0.995144442,
3000.494857671, 0.995137864,
3000.515289646, 0.995160740,
3000.535721821, 0.995058653,
3000.556153894, 0.995089397,
3000.576585868, 0.995017072,
3000.597018041, 0.995023462,
3000.617450114, 0.995044532,
3000.637882185, 0.995004758,
3000.658314257, 0.995043075,
3000.678746328, 0.995003022,
3000.699178398, 0.994987480,
3000.719610468, 0.994907145,
3000.740042538, 0.994924883,
3000.780906675, 0.994810575,
3000.801338743, 0.994789641,
3000.821770711, 0.994832385,
3000.842202878, 0.994863527,
3000.862634945, 0.994829557,
3000.883066911, 0.994777587,
3000.903499077, 0.994753759,
3000.923931142, 0.994758856,
3000.944363107, 0.994778567,
3000.964795271, 0.994776685,
3000.985227335, 0.994709007,
3001.005659298, 0.994712525,
3001.026091461, 0.994679535,
3001.046523523, 0.994629649,
3001.066955685, 0.994607625,
3001.087387646, 0.994617096,
3001.107819707, 0.994511589,
3001.128251867, 0.994532535,
3001.148683827, 0.994545141,
3001.169115887, 0.994458221,
3001.189548046, 0.994353168,
3001.209980104, 0.994391586,
3001.230412062, 0.994389925,
3001.291708233, 0.994409212,
3001.312140389, 0.994423984,
3001.332572445, 0.994375480,
3001.353004400, 0.994405432,
3001.373436554, 0.994433070,
3001.393868608, 0.994444267,
3001.414300562, 0.994327577,
3001.434732715, 0.994329205,
3001.455164768, 0.994319892,
3001.475596720, 0.994220599,
3001.516460823, 0.994016055,
3001.536892874, 0.994131818,
3001.557325024, 0.994337894,
3001.577757074, 0.994330164,
3001.598189023, 0.994364000,
3001.618621172, 0.994393070,
3001.639053221, 0.994346744,
3001.659485169, 0.994335331,
3001.679917316, 0.994326056,
3001.700349363, 0.994414447,
3001.720781310, 0.994361792,
3001.761645501, 0.994288191,
3001.782077446, 0.994974273,
3001.802509591, 0.994400469,
3001.822941635, 0.994368802,
3001.843373578, 0.994342156,
3001.863805722, 0.994369597,
3001.884237764, 0.994410021,
3001.904669807, 0.994409474,
3001.925101848, 0.994406957,
3001.945533890, 0.994438540,
3001.965965930, 0.994450081,
3002.006830011, 0.994422205,
3002.027262050, 0.994468440,
3002.047694189, 0.994416124,
3002.068126127, 0.994458570,
3002.088558165, 0.994460034,
3002.108990302, 0.994446274,
3002.129422240, 0.994433251,
3002.149854276, 0.994428342,
3002.170286412, 0.994452489,
3002.190718348, 0.994461453,
3002.211150483, 0.994401597,
3002.231582417, 0.994408022,
3002.252014452, 0.994366202,
3002.272446585, 0.994445898,
3002.292878519, 0.994558872,
3002.313310552, 0.994514591,
3002.333742684, 0.994537904,
3002.354174616, 0.994510401,
3002.374606647, 0.994613691,
3002.395038778, 0.994619323,
3002.415470808, 0.994632231,
3002.435902739, 0.994641697,
3002.456334868, 0.994632724,
3002.476766897, 0.994683462,
3002.497198826, 0.994744681,
3002.517630954, 0.994722396,
3002.538062982, 0.994775078,
3002.558494909, 0.994763379,
3002.578927035, 0.994774600,
3002.599359062, 0.994838303,
3002.619790987, 0.994845703,
3002.640223112, 0.994876210,
3002.660655137, 0.994952831,
3002.681087062, 0.994921575,
3002.701519186, 0.994982841,
3002.742383232, 0.995094037,
3002.762815255, 0.995090125,
3002.783247277, 0.995102650,
3002.803679298, 0.995141039,
3002.824111319, 0.995192491,
3002.844543340, 0.995195119,
3002.864975360, 0.995257866,
3002.885407480, 0.995216167,
3002.905839399, 0.995200246,
3002.926271418, 0.995262266,
3002.946703536, 0.995325081,
3002.967135454, 0.995348879,
3002.987567472, 0.995327281,
3003.007999488, 0.995392298,
3003.028431505, 0.995351556,
3003.048863521, 0.995411095,
3003.069295537, 0.995445895,
3003.089727552, 0.995496934,
3003.110159567, 0.995479309,
3003.130591580, 0.995477408,
3003.151023594, 0.995538447,
3003.171455607, 0.995480710,
3003.191887621, 0.995540275,
3003.232751645, 0.995581342,
3003.253183756, 0.995565974,
3003.273615667, 0.995615667,
3003.294047778, 0.995588234,
3003.314479787, 0.995584418,
3003.334911697, 0.995645387,
3003.355343806, 0.995725316,
3003.375775815, 0.995665648,
3003.396207723, 0.995680729,
3003.416639831, 0.995766587,
3003.437071838, 0.995761808,
3003.457503745, 0.995826494,
3003.477935852, 0.995823643,
3003.498367857, 0.995784318,
3003.518799763, 0.995898424,
3003.559663873, 0.995880026,
3003.580095877, 0.995951734,
3003.600527880, 0.995969875,
3003.620959883, 0.996024049,
3003.641391886, 0.996072038,
3003.661823888, 0.996098998,
3003.682255890, 0.996178267,
3003.723119892, 0.995838624,
3003.743551893, 0.995876877,
3003.763983893, 0.995948403,
3003.784415892, 0.996219246,
3003.804847892, 0.996243059,
3003.825279890, 0.996319453,
3003.845711888, 0.996351666,
3003.866143886, 0.996339974,
3003.886575784, 0.996431077,
3003.907007880, 0.996468087,
3003.927439877, 0.996484878,
3003.968303868, 0.996514113,
3003.988735863, 0.996507300,
3004.009167858, 0.996597099,
3004.029599852, 0.996660473,
3004.050031845, 0.996670040,
3004.070463839, 0.996694154,
3004.090895931, 0.996773354,
3004.111327824, 0.996781101,
3004.131759815, 0.996680462,
3004.152191907, 0.996712892,
3004.172623798, 0.996762120,
3004.193055788, 0.996846735,
3004.213487879, 0.996788204,
3004.233919768, 0.996848161,
3004.254351758, 0.996999067,
3004.274783846, 0.996924275,
3004.295215734, 0.996948091,
3004.315647822, 0.996974847,
3004.336079810, 0.996988008,
3004.356511697, 0.997050759,
3004.376943783, 0.997063354,
3004.397375769, 0.997052856,
3004.417807755, 0.997155342,
3004.458671724, 0.997124510,
3004.479103609, 0.997134905,
3004.499535693, 0.997228239,
3004.519967676, 0.997192760,
3004.540399659, 0.997250077,
3004.560831641, 0.997238698,
3004.581263623, 0.997286771,
3004.601695505, 0.997245983,
3004.622127586, 0.997291401,
3004.642559567, 0.997366545,
3004.662991447, 0.997417797,
3004.703855506, 0.997340348,
3004.724287385, 0.997384441,
3004.744719463, 0.997461440,
3004.765151441, 0.997493071,
3004.785583419, 0.997482558,
3004.806015396, 0.997452600,
3004.826447373, 0.997487500,
3004.846879349, 0.997460421,
3004.867311325, 0.997499401,
3004.887743300, 0.997565284,
3004.908175275, 0.997614536,
3004.928607350, 0.997585357,
3004.949039224, 0.997556335,
3004.969471197, 0.997595105,
3004.989903271, 0.997647051,
3005.010335143, 0.997680592,
3005.030767116, 0.997678988,
3005.051199187, 0.997732746,
3005.071631059, 0.997717521,
3005.092063030, 0.997697778,
3005.112495100, 0.997709504,
3005.132926970, 0.997773174,
3005.153358940, 0.997840474,
3005.214654847, 0.997935862,
3005.235086914, 0.997972974,
3005.255518882, 0.997965411,
3005.275950749, 0.997966814,
3005.316814682, 0.998023595,
3005.337246747, 0.998084138,
3005.357678712, 0.997992667,
3005.378110577, 0.998038919,
3005.398542641, 0.998115908,
3005.418974606, 0.998051805,
3005.439406469, 0.998145438,
3005.459838532, 0.998213334,
3005.480270495, 0.998200489,
3005.500702357, 0.998200901,
3005.521134419, 0.998219135,
3005.541566380, 0.998228316,
3005.561998241, 0.998279976,
3005.582430301, 0.998312267,
3005.602862262, 0.998311737,
3005.623294221, 0.998295103,
3005.643726180, 0.998332952,
3005.664158139, 0.998354401,
3005.684590097, 0.998366708,
3005.705022055, 0.998350043,
3005.725454013, 0.998328618,
3005.745885970, 0.998347891,
3005.766318026, 0.998370374,
3005.786749883, 0.998280690,
3005.807181838, 0.998297584,
3005.827613893, 0.998291686,
3005.848045748, 0.998335580,
3005.868477703, 0.998313870,
3005.888909757, 0.998408136,
3005.929773563, 0.998222879,
3005.950205616, 0.998209380,
3005.970637468, 0.998273252,
3005.991069420, 0.998264138,
3006.011501372, 0.998510656,
3006.031933322, 0.998477824,
3006.052365273, 0.998520697,
3006.072797223, 0.998521246,
3006.093229173, 0.998586886,
3006.113661122, 0.998514737,
3006.134093171, 0.998543479,
3006.174956967, 0.998416987,
3006.195389015, 0.998505451,
3006.215820862, 0.998607555,
3006.236252809, 0.998632925,
3006.256684855, 0.998683499,
3006.277116700, 0.998606954,
3006.297548746, 0.998580368,
3006.317980691, 0.998593802,
3006.338412536, 0.998533118,
3006.358844580, 0.998544030,
3006.379276523, 0.998513290,
3006.399708367, 0.998580877,
3006.420140410, 0.998558410,
3006.440572352, 0.998562349,
3006.461004294, 0.998573566,
3006.481436236, 0.998506886,
3006.501868177, 0.998522808,
3006.522300118, 0.998540602,
3006.542732058, 0.998502150,
3006.563163998, 0.998559518,
3006.583595937, 0.998537391,
3006.604027976, 0.998512115,
3006.624459815, 0.998491802,
3006.644891753, 0.998493420,
3006.665323791, 0.998518728,
3006.685755628, 0.998553685,
3006.706187565, 0.998460704,
3006.726619501, 0.998397585,
3006.747051438, 0.998425917,
3006.767483373, 0.998419399,
3006.787915309, 0.998301061,
3006.808347243, 0.998411006,
3006.828779178, 0.998449798,
3006.849211112, 0.998462043,
3006.869643045, 0.998429068,
3006.910506911, 0.998478971,
3006.930938843, 0.998401953,
3006.951370775, 0.998453320,
3006.971802806, 0.998367257,
3006.992234638, 0.998379606,
3007.012666568, 0.998414243,
3007.033098598, 0.998386065,
3007.053530428, 0.998349753,
3007.073962358, 0.998369873,
3007.094394386, 0.998322013,
3007.114826215, 0.998273505,
3007.155690171, 0.998338189,
3007.176121998, 0.998302763,
3007.196554025, 0.998349759,
3007.216985951, 0.998244608,
3007.237417777, 0.998269821,
3007.257849803, 0.998266702,
3007.278281728, 0.998236668,
3007.298713653, 0.998208360,
3007.319145577, 0.998168417,
3007.339577501, 0.998208532,
3007.360009425, 0.998261153,
3007.400873271, 0.998208185,
3007.421305193, 0.998146448,
3007.441737215, 0.998347360,
3007.462169036, 0.998280064,
3007.482600957, 0.998193184,
3007.503032878, 0.998159562,
3007.523464798, 0.998181991,
3007.543896718, 0.998209658,
3007.564328638, 0.998222366,
3007.584760556, 0.998159130,
3007.605192375, 0.998163446,
3007.625624393, 0.998253541,
3007.646056311, 0.998260270,
3007.666488228, 0.998245500,
3007.686920145, 0.998237297,
3007.707352062, 0.998252856,
3007.727783978, 0.998285152,
3007.748215894, 0.998192346,
3007.768647809, 0.998276621,
3007.789079724, 0.998248380,
3007.809511738, 0.998247685,
3007.829943552, 0.998265210,
3007.850375466, 0.998285619,
3007.891239292, 0.998302899,
3007.911671204, 0.998309058,
3007.932103216, 0.998322872,
3007.952535028, 0.998297384,
3007.972966939, 0.998320112,
3007.993398950, 0.998269721,
3008.013830760, 0.998300533,
3008.034262670, 0.998322780,
3008.054694680, 0.998315620,
3008.075126489, 0.998341124,
3008.095558498, 0.998326806,
3008.136422314, 0.998482398,
3008.156854222, 0.998294958,
3008.177286129, 0.998149562,
3008.197718035, 0.998225863,
3008.218149942, 0.998361891,
3008.238581848, 0.998466602,
3008.259013753, 0.998483830,
3008.279445658, 0.998482572,
3008.299877563, 0.998490102,
3008.320309467, 0.998481729,
3008.340741371, 0.998437550,
3008.361173274, 0.998512369,
3008.381605078, 0.998521671,
3008.402037080, 0.998585338,
3008.422468982, 0.998601412,
3008.442900785, 0.998578837,
3008.463332786, 0.998643991,
3008.483764687, 0.998644250,
3008.504196587, 0.998711922,
3008.524628488, 0.998681587,
